:START_ID,name,:END_ID,:TYPE
6882586511074760178,answer2feature,7007418920297063901,answer2feature
9147019972524682323,answer2feature,3748418560464412761,answer2feature
9147019972524682323,answer2feature,-7074587935383148420,answer2feature
-1774662618539124969,answer2feature,-1774662618539124969,answer2feature
-1928201268380901771,answer2feature,-1774662618539124969,answer2feature
-1928201268380901771,answer2feature,-1774662618539124969,answer2feature
-1928201268380901771,answer2feature,-8324501489036188249,answer2feature
-1928201268380901771,answer2feature,-1774662618539124969,answer2feature
-1928201268380901771,answer2feature,-1774662618539124969,answer2feature
-1928201268380901771,answer2feature,-8324501489036188249,answer2feature
-1928201268380901771,answer2feature,-8324501489036188249,answer2feature
7377088296328901225,answer2feature,-2604766793566023585,answer2feature
752281092566519210,answer2feature,3611585546884456393,answer2feature
-4543386733455604354,answer2feature,-4543386733455604354,answer2feature
5292208101229339221,answer2feature,-1226713519944303700,answer2feature
-4594790772471535310,answer2feature,243725613885631344,answer2feature
2821725940751757168,answer2feature,-2067415441552551001,answer2feature
-9077081183277299832,answer2feature,-6447905859969242234,answer2feature
-9077081183277299832,answer2feature,-2067415441552551001,answer2feature
5123694816533148526,answer2feature,1904821935332018130,answer2feature
5123694816533148526,answer2feature,-2067415441552551001,answer2feature
7874857220885429302,answer2feature,-5467322479217155418,answer2feature
-251851826308455689,answer2feature,781270746379499151,answer2feature
-3444595091980527265,answer2feature,8582790982698682272,answer2feature
-3444595091980527265,answer2feature,-8324501489036188249,answer2feature
-3570035466893520470,answer2feature,4197403195542773471,answer2feature
-3570035466893520470,answer2feature,8782792632823141188,answer2feature
-3570035466893520470,answer2feature,-497142214195286277,answer2feature
-941744902829702305,answer2feature,-8324501489036188249,answer2feature
4273207711425543053,answer2feature,4793295664235087616,answer2feature
6833458274035591627,answer2feature,5681638002218361803,answer2feature
6833458274035591627,answer2feature,2986207403495252354,answer2feature
3833004458702484394,answer2feature,-1226713519944303700,answer2feature
-3259342777725822039,answer2feature,-6584860414828647506,answer2feature
-3259342777725822039,answer2feature,1126497330649747515,answer2feature
8508563392777176129,answer2feature,-8324501489036188249,answer2feature
8508563392777176129,answer2feature,1496898592927823193,answer2feature
306067229453021882,answer2feature,3934308126120431469,answer2feature
306067229453021882,answer2feature,9200735145656430774,answer2feature
306067229453021882,answer2feature,-6584860414828647506,answer2feature
593404648412984324,answer2feature,-5311307502488197457,answer2feature
-964471993016704821,answer2feature,-6059094752038252756,answer2feature
-964471993016704821,answer2feature,-8324501489036188249,answer2feature
-964471993016704821,answer2feature,-6199710015744940582,answer2feature
-964471993016704821,answer2feature,-2103435428496205022,answer2feature
3568522929824122283,answer2feature,3778447077477818220,answer2feature
5397636694830619232,answer2feature,2497878763069635578,answer2feature
5397636694830619232,answer2feature,2986207403495252354,answer2feature
5845723301308313208,answer2feature,-6059094752038252756,answer2feature
7314332664283922915,answer2feature,7663063773896674555,answer2feature
7314332664283922915,answer2feature,1378952903002441678,answer2feature
7314332664283922915,answer2feature,2754822979905165397,answer2feature
7314332664283922915,answer2feature,8234040648343508901,answer2feature
1051843997975095144,answer2feature,307348040790015276,answer2feature
1051843997975095144,answer2feature,-1032172441593368807,answer2feature
1051843997975095144,answer2feature,5681638002218361803,answer2feature
-2710944792290174436,answer2feature,-6034111282174361247,answer2feature
-8532124786808383850,answer2feature,-8324501489036188249,answer2feature
-8532124786808383850,answer2feature,-6034111282174361247,answer2feature
-8532124786808383850,answer2feature,3778447077477818220,answer2feature
-5020077705416243210,answer2feature,-8324501489036188249,answer2feature
6396493549361628071,answer2feature,-6034111282174361247,answer2feature
-7514575797729824566,answer2feature,-7514575797729824566,answer2feature
6577370221288660760,answer2feature,-1226713519944303700,answer2feature
6577370221288660760,answer2feature,-8324501489036188249,answer2feature
6577370221288660760,answer2feature,-1812071868249962512,answer2feature
6577370221288660760,answer2feature,5254495007856854500,answer2feature
6577370221288660760,answer2feature,-8324501489036188249,answer2feature
6577370221288660760,answer2feature,5776759067582331996,answer2feature
6577370221288660760,answer2feature,6423305617882343868,answer2feature
6577370221288660760,answer2feature,-8324501489036188249,answer2feature
6577370221288660760,answer2feature,-5009090089485465546,answer2feature
6577370221288660760,answer2feature,3910767649695352686,answer2feature
-1002011933614030467,answer2feature,-8324501489036188249,answer2feature
-6500619303806593441,answer2feature,-8324501489036188249,answer2feature
-6500619303806593441,answer2feature,-8324501489036188249,answer2feature
-1987462782100214408,answer2feature,6140427023371334911,answer2feature
-1987462782100214408,answer2feature,6352266784151079557,answer2feature
-1987462782100214408,answer2feature,-2604766793566023585,answer2feature
-4298282517135301171,answer2feature,4793295664235087616,answer2feature
6133838842064412515,answer2feature,-4523547401630415241,answer2feature
6660537529191775649,answer2feature,6660537529191775649,answer2feature
387789603749420571,answer2feature,387789603749420571,answer2feature
4230043963354778772,answer2feature,5581331591483854025,answer2feature
-2586884235479598545,answer2feature,-8324501489036188249,answer2feature
2479337842830606706,answer2feature,2986207403495252354,answer2feature
-5709142152971405345,answer2feature,-5709142152971405345,answer2feature
943775773905966107,answer2feature,943775773905966107,answer2feature
6244538889714546946,answer2feature,6244538889714546946,answer2feature
-4823595886462580316,answer2feature,7249268895974389717,answer2feature
-6069791034742171295,answer2feature,6660537529191775649,answer2feature
2614324146237355610,answer2feature,4110369332783025149,answer2feature
5426820721046046240,answer2feature,8577300440725378891,answer2feature
5426820721046046240,answer2feature,5581331591483854025,answer2feature
2842700057657671914,answer2feature,8577300440725378891,answer2feature
2842700057657671914,answer2feature,-8324501489036188249,answer2feature
7882806460297052377,answer2feature,5581331591483854025,answer2feature
7882806460297052377,answer2feature,-6701626840926550108,answer2feature
7882806460297052377,answer2feature,7442636971733892224,answer2feature
7882806460297052377,answer2feature,5581331591483854025,answer2feature
9173995419284484390,answer2feature,-3680560783822261713,answer2feature
3450262033199128691,answer2feature,-3680560783822261713,answer2feature
2974786080324582288,answer2feature,4110369332783025149,answer2feature
644129275744728124,answer2feature,-3680560783822261713,answer2feature
644129275744728124,answer2feature,-3680560783822261713,answer2feature
-2662974966206365643,answer2feature,6140427023371334911,answer2feature
1896895112468454774,answer2feature,-8324501489036188249,answer2feature
806416907320681910,answer2feature,-8324501489036188249,answer2feature
4403542260974077709,answer2feature,-436373067038728195,answer2feature
387789603749420571,answer2feature,387789603749420571,answer2feature
-3715691284375857740,answer2feature,4468429247654445918,answer2feature
-3715691284375857740,answer2feature,8234040648343508901,answer2feature
-3715691284375857740,answer2feature,-8129372112026537680,answer2feature
-3715691284375857740,answer2feature,5681638002218361803,answer2feature
-3715691284375857740,answer2feature,4468429247654445918,answer2feature
4549766925834115313,answer2feature,7249268895974389717,answer2feature
1951040531698555010,answer2feature,2986207403495252354,answer2feature
-5709142152971405345,answer2feature,-5709142152971405345,answer2feature
943775773905966107,answer2feature,943775773905966107,answer2feature
6244538889714546946,answer2feature,6244538889714546946,answer2feature
8995657523803971228,answer2feature,1126497330649747515,answer2feature
8995657523803971228,answer2feature,6244538889714546946,answer2feature
8995657523803971228,answer2feature,-5037482685321112681,answer2feature
-8938212046843835971,answer2feature,-8324501489036188249,answer2feature
-8938212046843835971,answer2feature,-8324501489036188249,answer2feature
-8938212046843835971,answer2feature,-6701626840926550108,answer2feature
5374000857060083537,answer2feature,5254495007856854500,answer2feature
5374000857060083537,answer2feature,-8324501489036188249,answer2feature
5374000857060083537,answer2feature,-3484728516386417466,answer2feature
3142538555521949560,answer2feature,6423305617882343868,answer2feature
-427146063690700711,answer2feature,5442415327445366170,answer2feature
-427146063690700711,answer2feature,6423305617882343868,answer2feature
8309501393054160289,answer2feature,3639078117871803180,answer2feature
8309501393054160289,answer2feature,6423305617882343868,answer2feature
8309501393054160289,answer2feature,-8324501489036188249,answer2feature
-4657223536162234765,answer2feature,-8324501489036188249,answer2feature
4469566215687145296,answer2feature,-8324501489036188249,answer2feature
4469566215687145296,answer2feature,9175633321269152180,answer2feature
4469566215687145296,answer2feature,-4364678691881594051,answer2feature
4469566215687145296,answer2feature,-8324501489036188249,answer2feature
4469566215687145296,answer2feature,-8324501489036188249,answer2feature
4469566215687145296,answer2feature,8582790982698682272,answer2feature
3639078117871803180,answer2feature,3639078117871803180,answer2feature
-6428788755977427989,answer2feature,-2103435428496205022,answer2feature
-6428788755977427989,answer2feature,-8324501489036188249,answer2feature
-6428788755977427989,answer2feature,6423305617882343868,answer2feature
-6428788755977427989,answer2feature,-8324501489036188249,answer2feature
-6428788755977427989,answer2feature,-436373067038728195,answer2feature
-6428788755977427989,answer2feature,-436373067038728195,answer2feature
-6428788755977427989,answer2feature,-8324501489036188249,answer2feature
-6428788755977427989,answer2feature,-8324501489036188249,answer2feature
129166973830849837,answer2feature,-2998774376424788472,answer2feature
6059815348613970821,answer2feature,-6199710015744940582,answer2feature
-247140686760996993,answer2feature,-6199710015744940582,answer2feature
-1980276525226555783,answer2feature,3639078117871803180,answer2feature
-1980276525226555783,answer2feature,3639078117871803180,answer2feature
2767605847364834019,answer2feature,3009651152638339425,answer2feature
2767605847364834019,answer2feature,2991580670529828026,answer2feature
-8981160026603262759,answer2feature,-6199710015744940582,answer2feature
6140427023371334911,answer2feature,6140427023371334911,answer2feature
6352266784151079557,answer2feature,6352266784151079557,answer2feature
1716141430763174802,answer2feature,-6605920324754486382,answer2feature
1716141430763174802,answer2feature,-6131044900173181516,answer2feature
1716141430763174802,answer2feature,-8324501489036188249,answer2feature
7792642917788444824,answer2feature,-8324501489036188249,answer2feature
-1585780739742253344,answer2feature,-1226713519944303700,answer2feature
-1585780739742253344,answer2feature,-8324501489036188249,answer2feature
7754404383894402945,answer2feature,8341065089536721446,answer2feature
7754404383894402945,answer2feature,2986207403495252354,answer2feature
-7266658202125239495,answer2feature,1653626481180219336,answer2feature
-7266658202125239495,answer2feature,2986207403495252354,answer2feature
-7266658202125239495,answer2feature,8183967944759427583,answer2feature
-1872667475214739559,answer2feature,6244538889714546946,answer2feature
-1872667475214739559,answer2feature,2986207403495252354,answer2feature
-1872667475214739559,answer2feature,2986207403495252354,answer2feature
564836237117221977,answer2feature,-3969688204381287574,answer2feature
564836237117221977,answer2feature,2591704253625834700,answer2feature
564836237117221977,answer2feature,8978158595067779977,answer2feature
2105774144428525465,answer2feature,1530371015378611453,answer2feature
2105774144428525465,answer2feature,-1226713519944303700,answer2feature
-764901511307572754,answer2feature,-764901511307572754,answer2feature
-669056546037531529,answer2feature,-3969688204381287574,answer2feature
-6536907941612427211,answer2feature,-2825097708828868156,answer2feature
8618951644992582997,answer2feature,5681638002218361803,answer2feature
8618951644992582997,answer2feature,2986207403495252354,answer2feature
8618951644992582997,answer2feature,-2120192704528933734,answer2feature
2333294403168199808,answer2feature,2986207403495252354,answer2feature
2333294403168199808,answer2feature,2986207403495252354,answer2feature
4032014142206304551,answer2feature,2508180782988180740,answer2feature
4032014142206304551,answer2feature,-301531013363200196,answer2feature
-8383179388050446834,answer2feature,-2103435428496205022,answer2feature
-8383179388050446834,answer2feature,-862098348692910997,answer2feature
-8383179388050446834,answer2feature,-862098348692910997,answer2feature
-6123536016875313341,answer2feature,-6701626840926550108,answer2feature
1108745329145300611,answer2feature,-8324501489036188249,answer2feature
1108745329145300611,answer2feature,-8324501489036188249,answer2feature
1108745329145300611,answer2feature,-6701626840926550108,answer2feature
1108745329145300611,answer2feature,-5009090089485465546,answer2feature
560062837766080912,answer2feature,-8293243981382202237,answer2feature
560062837766080912,answer2feature,-6701626840926550108,answer2feature
560062837766080912,answer2feature,-5009090089485465546,answer2feature
560062837766080912,answer2feature,-8324501489036188249,answer2feature
3255394274076776487,answer2feature,4197403195542773471,answer2feature
5837483698663672759,answer2feature,-8324501489036188249,answer2feature
5837483698663672759,answer2feature,-5009090089485465546,answer2feature
5837483698663672759,answer2feature,-4158551377692790693,answer2feature
-2573621381393844843,answer2feature,-862098348692910997,answer2feature
-2573621381393844843,answer2feature,-8324501489036188249,answer2feature
-8576454313897456954,answer2feature,-8324501489036188249,answer2feature
-8576454313897456954,answer2feature,6625381043690348794,answer2feature
-8576454313897456954,answer2feature,-8324501489036188249,answer2feature
-8576454313897456954,answer2feature,-8324501489036188249,answer2feature
-8576454313897456954,answer2feature,-862098348692910997,answer2feature
5343655595408134998,answer2feature,-862098348692910997,answer2feature
5343655595408134998,answer2feature,-6199710015744940582,answer2feature
5343655595408134998,answer2feature,3611585546884456393,answer2feature
5343655595408134998,answer2feature,-5009090089485465546,answer2feature
2934727294446148073,answer2feature,-862098348692910997,answer2feature
-3430778148225903817,answer2feature,-8324501489036188249,answer2feature
-3430778148225903817,answer2feature,-8324501489036188249,answer2feature
4626936776762395129,answer2feature,-8324501489036188249,answer2feature
-2456320921870923272,answer2feature,-8324501489036188249,answer2feature
-2456320921870923272,answer2feature,-1226713519944303700,answer2feature
6125605694768013773,answer2feature,-8324501489036188249,answer2feature
-5561817035954879366,answer2feature,-8324501489036188249,answer2feature
-5561817035954879366,answer2feature,-8324501489036188249,answer2feature
3451276064547348248,answer2feature,-5544936238224460059,answer2feature
3610456325895580493,answer2feature,-6701626840926550108,answer2feature
3610456325895580493,answer2feature,-862098348692910997,answer2feature
3610456325895580493,answer2feature,-862098348692910997,answer2feature
7726833194939107688,answer2feature,4261145284398935743,answer2feature
-1892845165075148572,answer2feature,-5009090089485465546,answer2feature
-1892845165075148572,answer2feature,-2103435428496205022,answer2feature
-8296920939509393438,answer2feature,-1226713519944303700,answer2feature
4272155436464728980,answer2feature,3910767649695352686,answer2feature
1701389836235326332,answer2feature,-6701626840926550108,answer2feature
1701389836235326332,answer2feature,-8293243981382202237,answer2feature
1701389836235326332,answer2feature,-301531013363200196,answer2feature
1701389836235326332,answer2feature,-6059094752038252756,answer2feature
-5349013786883087844,answer2feature,9175633321269152180,answer2feature
-5349013786883087844,answer2feature,-8324501489036188249,answer2feature
-5349013786883087844,answer2feature,-1818172721326216091,answer2feature
-5349013786883087844,answer2feature,-8293243981382202237,answer2feature
-7728347767114543571,answer2feature,9175633321269152180,answer2feature
-7728347767114543571,answer2feature,-8293243981382202237,answer2feature
8567592328120194636,answer2feature,-8324501489036188249,answer2feature
8567592328120194636,answer2feature,-4364678691881594051,answer2feature
-3324010915512127190,answer2feature,-8324501489036188249,answer2feature
-3324010915512127190,answer2feature,-4364678691881594051,answer2feature
-3324010915512127190,answer2feature,-8324501489036188249,answer2feature
-3324010915512127190,answer2feature,-4364678691881594051,answer2feature
-3324010915512127190,answer2feature,-8324501489036188249,answer2feature
-3324010915512127190,answer2feature,-4364678691881594051,answer2feature
2982157998584776679,answer2feature,-8293243981382202237,answer2feature
-7012612119030292833,answer2feature,-8324501489036188249,answer2feature
-7012612119030292833,answer2feature,-8324501489036188249,answer2feature
-7012612119030292833,answer2feature,-4364678691881594051,answer2feature
-7012612119030292833,answer2feature,6140427023371334911,answer2feature
-7012612119030292833,answer2feature,6140427023371334911,answer2feature
8260716453857209364,answer2feature,3910767649695352686,answer2feature
8260716453857209364,answer2feature,-6059094752038252756,answer2feature
8260716453857209364,answer2feature,6140427023371334911,answer2feature
8260716453857209364,answer2feature,6352266784151079557,answer2feature
8260716453857209364,answer2feature,7299030006037181139,answer2feature
-7580089293581928812,answer2feature,-5009090089485465546,answer2feature
-7580089293581928812,answer2feature,-6059094752038252756,answer2feature
-7580089293581928812,answer2feature,-5009090089485465546,answer2feature
-7580089293581928812,answer2feature,7299030006037181139,answer2feature
-2142674655790964957,answer2feature,6423305617882343868,answer2feature
-2142674655790964957,answer2feature,-3677777004610155524,answer2feature
-2142674655790964957,answer2feature,-497142214195286277,answer2feature
-2142674655790964957,answer2feature,-6265756467120252041,answer2feature
-2142674655790964957,answer2feature,-6701626840926550108,answer2feature
-2142674655790964957,answer2feature,4261145284398935743,answer2feature
-2142674655790964957,answer2feature,-5412940278855852934,answer2feature
-2142674655790964957,answer2feature,-5009090089485465546,answer2feature
-2142674655790964957,answer2feature,-6059094752038252756,answer2feature
-2142674655790964957,answer2feature,3910767649695352686,answer2feature
170122082157504912,answer2feature,-301531013363200196,answer2feature
170122082157504912,answer2feature,-6059094752038252756,answer2feature
170122082157504912,answer2feature,-301531013363200196,answer2feature
170122082157504912,answer2feature,-6059094752038252756,answer2feature
170122082157504912,answer2feature,-6059094752038252756,answer2feature
4224450851043308956,answer2feature,-8295054476685346187,answer2feature
4224450851043308956,answer2feature,4678168901473516483,answer2feature
4224450851043308956,answer2feature,-3677777004610155524,answer2feature
-8675478079014050356,answer2feature,-5412940278855852934,answer2feature
-2374439002569999318,answer2feature,-8295054476685346187,answer2feature
-2374439002569999318,answer2feature,9175633321269152180,answer2feature
3008027559787233456,answer2feature,9175633321269152180,answer2feature
6053943910793601466,answer2feature,-8295054476685346187,answer2feature
-178201819987703090,answer2feature,-5009090089485465546,answer2feature
-178201819987703090,answer2feature,-6059094752038252756,answer2feature
-178201819987703090,answer2feature,3910767649695352686,answer2feature
-178201819987703090,answer2feature,-6059094752038252756,answer2feature
-178201819987703090,answer2feature,-1226713519944303700,answer2feature
-178201819987703090,answer2feature,-6059094752038252756,answer2feature
-178201819987703090,answer2feature,3748418560464412761,answer2feature
-178201819987703090,answer2feature,7956899294149627304,answer2feature
-178201819987703090,answer2feature,-6059094752038252756,answer2feature
7757946408689146847,answer2feature,-8324501489036188249,answer2feature
7757946408689146847,answer2feature,-1226713519944303700,answer2feature
-793376102687610632,answer2feature,3778447077477818220,answer2feature
-850860440115007789,answer2feature,-2103435428496205022,answer2feature
1107524418771167900,answer2feature,8582790982698682272,answer2feature
4387706608067405057,answer2feature,5681638002218361803,answer2feature
4387706608067405057,answer2feature,5254495007856854500,answer2feature
-503913543032804326,answer2feature,-5009090089485465546,answer2feature
-503913543032804326,answer2feature,-5544936238224460059,answer2feature
-503913543032804326,answer2feature,-2067415441552551001,answer2feature
8838308419145003771,answer2feature,-5544936238224460059,answer2feature
8838308419145003771,answer2feature,-5544936238224460059,answer2feature
8838308419145003771,answer2feature,-5544936238224460059,answer2feature
8838308419145003771,answer2feature,6224935930285237859,answer2feature
8838308419145003771,answer2feature,-4838743961339623550,answer2feature
-6405287485969797110,answer2feature,-5544936238224460059,answer2feature
-6405287485969797110,answer2feature,-4838743961339623550,answer2feature
-1221171815895134828,answer2feature,2986207403495252354,answer2feature
2816104668005912791,answer2feature,2986207403495252354,answer2feature
-5410193762923842729,answer2feature,-3677777004610155524,answer2feature
-7125092331577579249,answer2feature,3778447077477818220,answer2feature
1453194949014862609,answer2feature,-1838045316067901708,answer2feature
1453194949014862609,answer2feature,6224935930285237859,answer2feature
1453194949014862609,answer2feature,2497878763069635578,answer2feature
1453194949014862609,answer2feature,-3677777004610155524,answer2feature
1453194949014862609,answer2feature,3778447077477818220,answer2feature
-2707361818249748185,answer2feature,-1838045316067901708,answer2feature
-2707361818249748185,answer2feature,-6701626840926550108,answer2feature
3073758479757631877,answer2feature,-1838045316067901708,answer2feature
3073758479757631877,answer2feature,-6701626840926550108,answer2feature
3202232957510331265,answer2feature,-6701626840926550108,answer2feature
3202232957510331265,answer2feature,2497878763069635578,answer2feature
3202232957510331265,answer2feature,-3677777004610155524,answer2feature
3202232957510331265,answer2feature,3778447077477818220,answer2feature
412237656868323419,answer2feature,-4731161995092137476,answer2feature
-8015263448265112585,answer2feature,-4731161995092137476,answer2feature
-8015263448265112585,answer2feature,-4838743961339623550,answer2feature
1575443721160702081,answer2feature,6224935930285237859,answer2feature
2829419979684876329,answer2feature,6224935930285237859,answer2feature
2829419979684876329,answer2feature,-7683381414519810301,answer2feature
-4203645338985067967,answer2feature,4641950703662016971,answer2feature
-4203645338985067967,answer2feature,4641950703662016971,answer2feature
-4203645338985067967,answer2feature,7956899294149627304,answer2feature
-7758220282117234757,answer2feature,-7683381414519810301,answer2feature
-7758220282117234757,answer2feature,8971456980984846051,answer2feature
-7758220282117234757,answer2feature,-4838743961339623550,answer2feature
2187460928191890296,answer2feature,2497878763069635578,answer2feature
2187460928191890296,answer2feature,-3677777004610155524,answer2feature
6607365710097697843,answer2feature,-7683381414519810301,answer2feature
6607365710097697843,answer2feature,-4838743961339623550,answer2feature
-107980782634928542,answer2feature,2986207403495252354,answer2feature
2139440831837737359,answer2feature,4641950703662016971,answer2feature
2139440831837737359,answer2feature,4641950703662016971,answer2feature
2139440831837737359,answer2feature,7956899294149627304,answer2feature
2139440831837737359,answer2feature,-3059199997702624432,answer2feature
2139440831837737359,answer2feature,-587117326239221734,answer2feature
2139440831837737359,answer2feature,-5544936238224460059,answer2feature
2139440831837737359,answer2feature,-5544936238224460059,answer2feature
2139440831837737359,answer2feature,-4773400861813631005,answer2feature
5285909522367683995,answer2feature,-4773400861813631005,answer2feature
2349705450555492122,answer2feature,4678168901473516483,answer2feature
2349705450555492122,answer2feature,-3677777004610155524,answer2feature
4808608743555971871,answer2feature,-5544936238224460059,answer2feature
4808608743555971871,answer2feature,4678168901473516483,answer2feature
4808608743555971871,answer2feature,-3677777004610155524,answer2feature
4040269147226307734,answer2feature,-4773400861813631005,answer2feature
30966422952211519,answer2feature,2497878763069635578,answer2feature
30966422952211519,answer2feature,-3677777004610155524,answer2feature
30966422952211519,answer2feature,-8324501489036188249,answer2feature
30966422952211519,answer2feature,2591704253625834700,answer2feature
-8638452741672808046,answer2feature,2497878763069635578,answer2feature
-8638452741672808046,answer2feature,-3677777004610155524,answer2feature
-8638452741672808046,answer2feature,-497142214195286277,answer2feature
-6537799521153632397,answer2feature,-6843241586096726081,answer2feature
-6537799521153632397,answer2feature,2497878763069635578,answer2feature
-6537799521153632397,answer2feature,-3677777004610155524,answer2feature
-2919879723823114324,answer2feature,2497878763069635578,answer2feature
-2919879723823114324,answer2feature,-3677777004610155524,answer2feature
-2919879723823114324,answer2feature,-497142214195286277,answer2feature
-2919879723823114324,answer2feature,-5009090089485465546,answer2feature
-2919879723823114324,answer2feature,-497142214195286277,answer2feature
-4341213865485189892,answer2feature,-849413615791936415,answer2feature
-4341213865485189892,answer2feature,2497878763069635578,answer2feature
-4341213865485189892,answer2feature,-3677777004610155524,answer2feature
-5690541262062388634,answer2feature,7681837270315442428,answer2feature
-5690541262062388634,answer2feature,2497878763069635578,answer2feature
-5690541262062388634,answer2feature,-3677777004610155524,answer2feature
-7533371610012756660,answer2feature,2497878763069635578,answer2feature
-7533371610012756660,answer2feature,-3677777004610155524,answer2feature
-7533371610012756660,answer2feature,2497878763069635578,answer2feature
-7533371610012756660,answer2feature,-3677777004610155524,answer2feature
-7533371610012756660,answer2feature,-8324501489036188249,answer2feature
-7533371610012756660,answer2feature,2497878763069635578,answer2feature
-7533371610012756660,answer2feature,-3677777004610155524,answer2feature
-7533371610012756660,answer2feature,-8324501489036188249,answer2feature
-7533371610012756660,answer2feature,3778447077477818220,answer2feature
-8569826871527454787,answer2feature,1530371015378611453,answer2feature
-8569826871527454787,answer2feature,2497878763069635578,answer2feature
-8569826871527454787,answer2feature,-3677777004610155524,answer2feature
-8569826871527454787,answer2feature,4924918300692188234,answer2feature
-3605544354060490852,answer2feature,-6843241586096726081,answer2feature
-4632357843753004779,answer2feature,-8099849128880966218,answer2feature
1596799535765319540,answer2feature,8938418188432334682,answer2feature
8227803919023894794,answer2feature,2497878763069635578,answer2feature
8227803919023894794,answer2feature,-3677777004610155524,answer2feature
-5497046391343082275,answer2feature,3778447077477818220,answer2feature
-5497046391343082275,answer2feature,-5009090089485465546,answer2feature
-5497046391343082275,answer2feature,8576460167107986689,answer2feature
8738547075460278077,answer2feature,2497878763069635578,answer2feature
8738547075460278077,answer2feature,-3677777004610155524,answer2feature
8738547075460278077,answer2feature,-497142214195286277,answer2feature
3506550017263715165,answer2feature,-1637522320119931888,answer2feature
3506550017263715165,answer2feature,-3484728516386417466,answer2feature
1746219042363926283,answer2feature,-4731161995092137476,answer2feature
1746219042363926283,answer2feature,-4731161995092137476,answer2feature
1746219042363926283,answer2feature,628854860820336837,answer2feature
1746219042363926283,answer2feature,-1818172721326216091,answer2feature
-6845613198903218353,answer2feature,8183967944759427583,answer2feature
-6845613198903218353,answer2feature,3910767649695352686,answer2feature
-6845613198903218353,answer2feature,-4731161995092137476,answer2feature
2856290812401617653,answer2feature,3778447077477818220,answer2feature
5267898523131746885,answer2feature,2497878763069635578,answer2feature
5267898523131746885,answer2feature,-4731161995092137476,answer2feature
5267898523131746885,answer2feature,-4659686796258077472,answer2feature
482906123982235253,answer2feature,-8324501489036188249,answer2feature
1883256835234462118,answer2feature,8183967944759427583,answer2feature
1883256835234462118,answer2feature,3910767649695352686,answer2feature
2785393976619335131,answer2feature,-8324501489036188249,answer2feature
-3295651776428484082,answer2feature,2497878763069635578,answer2feature
-3295651776428484082,answer2feature,-4731161995092137476,answer2feature
635392726415438033,answer2feature,-6059094752038252756,answer2feature
1551118602731765522,answer2feature,6884966336263713188,answer2feature
1551118602731765522,answer2feature,-497142214195286277,answer2feature
1551118602731765522,answer2feature,-1838045316067901708,answer2feature
1551118602731765522,answer2feature,-497142214195286277,answer2feature
-6944996621242965092,answer2feature,6884966336263713188,answer2feature
-6944996621242965092,answer2feature,4678168901473516483,answer2feature
-6944996621242965092,answer2feature,-3677777004610155524,answer2feature
-6944996621242965092,answer2feature,-293792275752260661,answer2feature
-6944996621242965092,answer2feature,-1838045316067901708,answer2feature
-6944996621242965092,answer2feature,744232680607896795,answer2feature
-6274003717899352486,answer2feature,-1838045316067901708,answer2feature
-6274003717899352486,answer2feature,-5009090089485465546,answer2feature
-6274003717899352486,answer2feature,2986207403495252354,answer2feature
-5018162009755126073,answer2feature,6884966336263713188,answer2feature
-5018162009755126073,answer2feature,-5009090089485465546,answer2feature
-5804569688523494446,answer2feature,-6995460333962411879,answer2feature
-5804569688523494446,answer2feature,-5857924849769292941,answer2feature
-5804569688523494446,answer2feature,-5412940278855852934,answer2feature
-3751849076430229775,answer2feature,-6200105028595368443,answer2feature
2273359157530730369,answer2feature,4678168901473516483,answer2feature
2273359157530730369,answer2feature,-3677777004610155524,answer2feature
-436669080945888301,answer2feature,7197766158003283588,answer2feature
-5540655382902688272,answer2feature,7888761925403499685,answer2feature
-652920037202665989,answer2feature,3748418560464412761,answer2feature
-1635371777662058443,answer2feature,4678168901473516483,answer2feature
-1635371777662058443,answer2feature,-3677777004610155524,answer2feature
6983577592629148347,answer2feature,3748418560464412761,answer2feature
1351675341009020455,answer2feature,-7401136679017130521,answer2feature
1351675341009020455,answer2feature,-6265756467120252041,answer2feature
1599314431588868097,answer2feature,-6200105028595368443,answer2feature
4635440829892721296,answer2feature,-8324501489036188249,answer2feature
4635440829892721296,answer2feature,5776759067582331996,answer2feature
4635440829892721296,answer2feature,-8683192206714457721,answer2feature
4635440829892721296,answer2feature,-8324501489036188249,answer2feature
4635440829892721296,answer2feature,-8324501489036188249,answer2feature
7778888081797673152,answer2feature,2106683458743627295,answer2feature
3805596196954487513,answer2feature,6140427023371334911,answer2feature
-6794237936316676963,answer2feature,-1032172441593368807,answer2feature
3717594716684726098,answer2feature,-497142214195286277,answer2feature
3717594716684726098,answer2feature,-2889460437133901513,answer2feature
3717594716684726098,answer2feature,-2889460437133901513,answer2feature
3717594716684726098,answer2feature,-2120192704528933734,answer2feature
-213991365771374,answer2feature,7663063773896674555,answer2feature
-213991365771374,answer2feature,2106683458743627295,answer2feature
-213991365771374,answer2feature,7663063773896674555,answer2feature
7349705992857594377,answer2feature,-4761497587328816659,answer2feature
7349705992857594377,answer2feature,1985501134350756311,answer2feature
-3718033369718182497,answer2feature,-4761497587328816659,answer2feature
-4420083417562722068,answer2feature,-6843241586096726081,answer2feature
-4420083417562722068,answer2feature,-6843241586096726081,answer2feature
-4420083417562722068,answer2feature,-1226713519944303700,answer2feature
-4420083417562722068,answer2feature,-8324501489036188249,answer2feature
-4420083417562722068,answer2feature,2920889205759735137,answer2feature
